Date,Day_of_Week,Month,Week_of_Year,Is_Weekend,Year,Simulated_Patient_Visits,Actual_Consumption,Expected_Lead_Time_Days,Medicine_Shelf_Life_Days,Min_Order_Quantity,Consumption_Lag_1D,Consumption_Lag_7D,Consumption_Avg_7D,Consumption_Avg_30D
2020-05-15,Friday,5,20,0,2020,1598,767,3,730,1000,954.0,936.0,919.2857142857143,946.4
2020-05-16,Saturday,5,20,1,2020,1577,915,3,730,1000,767.0,887.0,895.1428571428571,941.0
2020-05-17,Sunday,5,20,1,2020,1453,842,3,730,1000,915.0,845.0,899.1428571428571,939.3666666666667
2020-05-18,Monday,5,21,0,2020,1765,885,3,730,1000,842.0,1053.0,898.7142857142857,934.8333333333334
2020-05-19,Tuesday,5,21,0,2020,1466,856,3,730,1000,885.0,803.0,874.7142857142857,931.9333333333333
2020-05-20,Wednesday,5,21,0,2020,1691,873,3,730,1000,856.0,957.0,882.2857142857143,932.4666666666667
2020-05-21,Thursday,5,21,0,2020,1450,862,3,730,1000,873.0,954.0,870.2857142857143,923.2666666666667
2020-05-22,Friday,5,21,0,2020,1599,1007,3,730,1000,862.0,767.0,857.1428571428571,922.6666666666666
2020-05-23,Saturday,5,21,1,2020,1337,693,3,730,1000,1007.0,915.0,891.4285714285714,925.7333333333333
2020-05-24,Sunday,5,21,1,2020,1413,559,3,730,1000,693.0,842.0,859.7142857142857,913.5333333333333
2020-05-25,Monday,5,22,0,2020,1899,944,3,730,1000,559.0,885.0,819.2857142857143,898.5666666666667
2020-05-26,Tuesday,5,22,0,2020,1732,784,3,730,1000,944.0,856.0,827.7142857142857,902.3333333333334
2020-05-27,Wednesday,5,22,0,2020,1721,803,3,730,1000,784.0,873.0,817.4285714285714,902.9666666666667
2020-05-28,Thursday,5,22,0,2020,1791,846,3,730,1000,803.0,862.0,807.4285714285714,895.5333333333333
2020-05-29,Friday,5,22,0,2020,1801,801,3,730,1000,846.0,1007.0,805.1428571428571,884.4666666666667
2020-05-30,Saturday,5,22,1,2020,1150,573,3,730,1000,801.0,693.0,775.7142857142857,880.1333333333333
2020-05-31,Sunday,5,22,1,2020,1351,767,3,730,1000,573.0,559.0,758.5714285714286,862.2666666666667
2020-06-01,Monday,6,23,0,2020,1876,724,3,730,1000,767.0,944.0,788.2857142857143,853.4
2020-06-02,Tuesday,6,23,0,2020,1507,852,3,730,1000,724.0,784.0,756.8571428571429,851.3666666666667
2020-06-03,Wednesday,6,23,0,2020,1695,813,3,730,1000,852.0,803.0,766.5714285714286,851.3333333333334
2020-06-04,Thursday,6,23,0,2020,1444,640,3,730,1000,813.0,846.0,768.0,845.4333333333333
2020-06-05,Friday,6,23,0,2020,1546,866,3,730,1000,640.0,801.0,738.5714285714286,834.0333333333333
2020-06-06,Saturday,6,23,1,2020,1246,771,3,730,1000,866.0,573.0,747.8571428571429,836.1
2020-06-07,Sunday,6,23,1,2020,1535,684,3,730,1000,771.0,767.0,776.1428571428571,829.2666666666667
2020-06-08,Monday,6,24,0,2020,1680,705,3,730,1000,684.0,724.0,764.2857142857143,820.8666666666667
2020-06-09,Tuesday,6,24,0,2020,1659,934,3,730,1000,705.0,852.0,761.5714285714286,814.8
2020-06-10,Wednesday,6,24,0,2020,1502,842,3,730,1000,934.0,813.0,773.2857142857143,817.7666666666667
2020-06-11,Thursday,6,24,0,2020,1507,828,3,730,1000,842.0,640.0,777.4285714285714,810.7333333333333
2020-06-12,Friday,6,24,0,2020,1363,907,3,730,1000,828.0,866.0,804.2857142857143,811.5666666666667
2020-06-13,Saturday,6,24,1,2020,1410,636,3,730,1000,907.0,771.0,810.1428571428571,809.9
2020-06-14,Sunday,6,24,1,2020,1363,707,3,730,1000,636.0,684.0,790.8571428571429,799.3
2020-06-15,Monday,6,25,0,2020,1632,837,3,730,1000,707.0,705.0,794.1428571428571,797.3
2020-06-16,Tuesday,6,25,0,2020,1563,782,3,730,1000,837.0,934.0,813.0,794.7
2020-06-17,Wednesday,6,25,0,2020,1754,838,3,730,1000,782.0,842.0,791.2857142857143,792.7
2020-06-18,Thursday,6,25,0,2020,1514,688,3,730,1000,838.0,828.0,790.7142857142857,791.1333333333333
2020-06-19,Friday,6,25,0,2020,1513,834,3,730,1000,688.0,907.0,770.7142857142857,785.5333333333333
2020-06-20,Saturday,6,25,1,2020,1310,690,3,730,1000,834.0,636.0,760.2857142857143,784.2333333333333
2020-06-21,Sunday,6,25,1,2020,1493,686,3,730,1000,690.0,707.0,768.0,778.5
2020-06-22,Monday,6,26,0,2020,1692,870,3,730,1000,686.0,837.0,765.0,767.8
2020-06-23,Tuesday,6,26,0,2020,1644,846,3,730,1000,870.0,782.0,769.7142857142857,773.7
2020-06-24,Wednesday,6,26,0,2020,1559,685,3,730,1000,846.0,838.0,778.8571428571429,783.2666666666667
2020-06-25,Thursday,6,26,0,2020,1707,725,3,730,1000,685.0,688.0,757.0,774.6333333333333
2020-06-26,Friday,6,26,0,2020,1477,956,3,730,1000,725.0,834.0,762.2857142857143,772.6666666666666
2020-06-27,Saturday,6,26,1,2020,1532,582,3,730,1000,956.0,690.0,779.7142857142857,777.7666666666667
2020-06-28,Sunday,6,26,1,2020,1367,629,3,730,1000,582.0,686.0,764.2857142857143,768.9666666666667
2020-06-29,Monday,6,27,0,2020,1805,770,3,730,1000,629.0,870.0,756.1428571428571,763.2333333333333
2020-06-30,Tuesday,6,27,0,2020,1675,783,3,730,1000,770.0,846.0,741.8571428571429,769.8
2020-07-01,Wednesday,7,27,0,2020,1495,702,3,730,1000,783.0,685.0,732.8571428571429,770.3333333333334
2020-07-02,Thursday,7,27,0,2020,1704,798,3,730,1000,702.0,725.0,735.2857142857143,769.6
2020-07-03,Friday,7,27,0,2020,1418,734,3,730,1000,798.0,956.0,745.7142857142857,767.8
2020-07-04,Saturday,7,27,1,2020,1332,592,3,730,1000,734.0,582.0,714.0,765.1666666666666
2020-07-05,Sunday,7,27,1,2020,1275,582,3,730,1000,592.0,629.0,715.4285714285714,763.5666666666667
2020-07-06,Monday,7,28,0,2020,1569,682,3,730,1000,582.0,770.0,708.7142857142857,754.1
2020-07-07,Tuesday,7,28,0,2020,1573,783,3,730,1000,682.0,783.0,696.1428571428571,751.1333333333333
2020-07-08,Wednesday,7,28,0,2020,1463,686,3,730,1000,783.0,702.0,696.1428571428571,754.4333333333333
2020-07-09,Thursday,7,28,0,2020,1610,783,3,730,1000,686.0,798.0,693.8571428571429,753.8
2020-07-10,Friday,7,28,0,2020,1175,804,3,730,1000,783.0,734.0,691.7142857142857,748.7666666666667
2020-07-11,Saturday,7,28,1,2020,1191,530,3,730,1000,804.0,592.0,701.7142857142857,747.5
2020-07-12,Sunday,7,28,1,2020,1212,639,3,730,1000,530.0,582.0,692.8571428571429,737.5666666666667
2020-07-13,Monday,7,29,0,2020,1500,641,3,730,1000,639.0,682.0,701.0,728.6333333333333
2020-07-14,Tuesday,7,29,0,2020,1360,689,3,730,1000,641.0,783.0,695.1428571428571,728.8
2020-07-15,Wednesday,7,29,0,2020,1804,709,3,730,1000,689.0,686.0,681.7142857142857,728.2
2020-07-16,Thursday,7,29,0,2020,1717,608,3,730,1000,709.0,783.0,685.0,723.9333333333333
2020-07-17,Friday,7,29,0,2020,1735,634,3,730,1000,608.0,804.0,660.0,718.1333333333333
2020-07-18,Saturday,7,29,1,2020,1398,492,3,730,1000,634.0,530.0,635.7142857142857,711.3333333333334
2020-07-19,Sunday,7,29,1,2020,1304,598,3,730,1000,492.0,639.0,630.2857142857143,704.8
2020-07-20,Monday,7,30,0,2020,1605,709,3,730,1000,598.0,641.0,624.4285714285714,696.9333333333333
2020-07-21,Tuesday,7,30,0,2020,1689,737,3,730,1000,709.0,689.0,634.1428571428571,697.5666666666667
2020-07-22,Wednesday,7,30,0,2020,1642,659,3,730,1000,737.0,709.0,641.0,699.2666666666667
2020-07-23,Thursday,7,30,0,2020,1567,689,3,730,1000,659.0,608.0,633.8571428571429,692.2333333333333
2020-07-24,Friday,7,30,0,2020,1514,633,3,730,1000,689.0,634.0,645.4285714285714,687.0
2020-07-25,Saturday,7,30,1,2020,1115,414,3,730,1000,633.0,492.0,645.2857142857143,685.2666666666667
2020-07-26,Sunday,7,30,1,2020,1285,525,3,730,1000,414.0,598.0,634.1428571428571,674.9
2020-07-27,Monday,7,31,0,2020,1511,729,3,730,1000,525.0,709.0,623.7142857142857,660.5333333333333
2020-07-28,Tuesday,7,31,0,2020,1594,727,3,730,1000,729.0,737.0,626.5714285714286,665.4333333333333
2020-07-29,Wednesday,7,31,0,2020,1590,506,3,730,1000,727.0,659.0,625.1428571428571,668.7
2020-07-30,Thursday,7,31,0,2020,1381,676,3,730,1000,506.0,689.0,603.2857142857143,659.9
2020-07-31,Friday,7,31,0,2020,1581,505,3,730,1000,676.0,633.0,601.4285714285714,656.3333333333334
2020-08-01,Saturday,8,31,1,2020,1183,599,3,730,1000,505.0,414.0,583.1428571428571,649.7666666666667
2020-08-02,Sunday,8,31,1,2020,1271,414,3,730,1000,599.0,525.0,609.5714285714286,643.1333333333333
2020-08-03,Monday,8,32,0,2020,1477,547,3,730,1000,414.0,729.0,593.7142857142857,632.4666666666667
2020-08-04,Tuesday,8,32,0,2020,1243,551,3,730,1000,547.0,727.0,567.7142857142857,630.9666666666667
2020-08-05,Wednesday,8,32,0,2020,1348,658,3,730,1000,551.0,506.0,542.5714285714286,629.9333333333333
2020-08-06,Thursday,8,32,0,2020,1388,564,3,730,1000,658.0,676.0,564.2857142857143,629.1333333333333
2020-08-07,Friday,8,32,0,2020,1264,511,3,730,1000,564.0,505.0,548.2857142857143,621.8333333333334
2020-08-08,Saturday,8,32,1,2020,1169,503,3,730,1000,511.0,599.0,549.1428571428571,616.0
2020-08-09,Sunday,8,32,1,2020,1125,504,3,730,1000,503.0,414.0,535.4285714285714,606.6666666666666
2020-08-10,Monday,8,33,0,2020,1455,711,3,730,1000,504.0,547.0,548.2857142857143,596.6666666666666
2020-08-11,Tuesday,8,33,0,2020,1278,602,3,730,1000,711.0,551.0,571.7142857142857,602.7
2020-08-12,Wednesday,8,33,0,2020,1368,648,3,730,1000,602.0,658.0,579.0,601.4666666666667
2020-08-13,Thursday,8,33,0,2020,1390,470,3,730,1000,648.0,564.0,577.5714285714286,601.7
2020-08-14,Friday,8,33,0,2020,1326,600,3,730,1000,470.0,511.0,564.1428571428571,594.4
2020-08-15,Saturday,8,33,1,2020,1022,499,3,730,1000,600.0,503.0,576.8571428571429,590.7666666666667
2020-08-16,Sunday,8,33,1,2020,1218,528,3,730,1000,499.0,504.0,576.2857142857143,587.1333333333333
2020-08-17,Monday,8,34,0,2020,1448,670,3,730,1000,528.0,711.0,579.7142857142857,583.6
2020-08-18,Tuesday,8,34,0,2020,1365,670,3,730,1000,670.0,602.0,573.8571428571429,589.5333333333333
2020-08-19,Wednesday,8,34,0,2020,1412,555,3,730,1000,670.0,648.0,583.5714285714286,591.9333333333333
2020-08-20,Thursday,8,34,0,2020,1433,570,3,730,1000,555.0,470.0,570.2857142857143,586.8
2020-08-21,Friday,8,34,0,2020,1414,581,3,730,1000,570.0,600.0,584.5714285714286,581.2333333333333
2020-08-22,Saturday,8,34,1,2020,1083,545,3,730,1000,581.0,499.0,581.8571428571429,578.6333333333333
2020-08-23,Sunday,8,34,1,2020,1188,377,3,730,1000,545.0,528.0,588.4285714285714,573.8333333333334
2020-08-24,Monday,8,35,0,2020,1279,609,3,730,1000,377.0,670.0,566.8571428571429,565.3
2020-08-25,Tuesday,8,35,0,2020,1188,559,3,730,1000,609.0,670.0,558.1428571428571,571.8
2020-08-26,Wednesday,8,35,0,2020,1362,482,3,730,1000,559.0,555.0,542.2857142857143,572.9333333333333
2020-08-27,Thursday,8,35,0,2020,1342,500,3,730,1000,482.0,570.0,531.8571428571429,564.7
2020-08-28,Friday,8,35,0,2020,1110,606,3,730,1000,500.0,581.0,521.8571428571429,557.1333333333333
2020-08-29,Saturday,8,35,1,2020,1022,512,3,730,1000,606.0,545.0,525.4285714285714,560.4666666666667
2020-08-30,Sunday,8,35,1,2020,977,460,3,730,1000,512.0,377.0,520.7142857142857,555.0
2020-08-31,Monday,8,36,0,2020,1199,587,3,730,1000,460.0,609.0,532.5714285714286,553.5
2020-09-01,Tuesday,9,36,0,2020,1451,527,3,730,1000,587.0,559.0,529.4285714285714,553.1
2020-09-02,Wednesday,9,36,0,2020,1174,542,3,730,1000,527.0,482.0,524.8571428571429,556.8666666666667
2020-09-03,Thursday,9,36,0,2020,1382,524,3,730,1000,542.0,500.0,533.4285714285714,556.7
2020-09-04,Friday,9,36,0,2020,1027,618,3,730,1000,524.0,606.0,536.8571428571429,555.8
2020-09-05,Saturday,9,36,1,2020,1064,476,3,730,1000,618.0,512.0,538.5714285714286,554.4666666666667
2020-09-06,Sunday,9,36,1,2020,1100,508,3,730,1000,476.0,460.0,533.4285714285714,551.5333333333333
2020-09-07,Monday,9,37,0,2020,1189,474,3,730,1000,508.0,587.0,540.2857142857143,551.4333333333333
2020-09-08,Tuesday,9,37,0,2020,1240,539,3,730,1000,474.0,527.0,524.1428571428571,550.4666666666667
2020-09-09,Wednesday,9,37,0,2020,1212,493,3,730,1000,539.0,542.0,525.8571428571429,551.6333333333333
2020-09-10,Thursday,9,37,0,2020,1060,565,3,730,1000,493.0,524.0,518.8571428571429,544.3666666666667
2020-09-11,Friday,9,37,0,2020,1157,606,3,730,1000,565.0,618.0,524.7142857142857,543.1333333333333
2020-09-12,Saturday,9,37,1,2020,1041,387,3,730,1000,606.0,476.0,523.0,541.7333333333333
2020-09-13,Sunday,9,37,1,2020,1041,390,3,730,1000,387.0,508.0,510.2857142857143,538.9666666666667
2020-09-14,Monday,9,38,0,2020,1258,540,3,730,1000,390.0,474.0,493.42857142857144,531.9666666666667
2020-09-15,Tuesday,9,38,0,2020,1229,552,3,730,1000,540.0,539.0,502.85714285714283,533.3333333333334
2020-09-16,Wednesday,9,38,0,2020,910,530,3,730,1000,552.0,493.0,504.7142857142857,534.1333333333333
2020-09-17,Thursday,9,38,0,2020,1118,614,3,730,1000,530.0,565.0,510.0,529.4666666666667
2020-09-18,Friday,9,38,0,2020,1280,560,3,730,1000,614.0,606.0,517.0,527.6
2020-09-19,Saturday,9,38,1,2020,983,475,3,730,1000,560.0,387.0,510.42857142857144,527.7666666666667
2020-09-20,Sunday,9,38,1,2020,993,489,3,730,1000,475.0,390.0,523.0,524.6
2020-09-21,Monday,9,39,0,2020,1073,540,3,730,1000,489.0,540.0,537.1428571428571,521.5333333333333
2020-09-22,Tuesday,9,39,0,2020,1149,500,3,730,1000,540.0,552.0,537.1428571428571,521.3666666666667
2020-09-23,Wednesday,9,39,0,2020,1190,680,3,730,1000,500.0,530.0,529.7142857142857,525.4666666666667
2020-09-24,Thursday,9,39,0,2020,1264,518,3,730,1000,680.0,614.0,551.1428571428571,527.8333333333334
2020-09-25,Friday,9,39,0,2020,1060,655,3,730,1000,518.0,560.0,537.4285714285714,526.4666666666667
2020-09-26,Saturday,9,39,1,2020,778,455,3,730,1000,655.0,475.0,551.0,532.2333333333333
2020-09-27,Sunday,9,39,1,2020,985,415,3,730,1000,455.0,489.0,548.1428571428571,530.7333333333333
2020-09-28,Monday,9,40,0,2020,1066,612,3,730,1000,415.0,540.0,537.5714285714286,524.3666666666667
2020-09-29,Tuesday,9,40,0,2020,1065,576,3,730,1000,612.0,500.0,547.8571428571429,527.7
2020-09-30,Wednesday,9,40,0,2020,1188,577,3,730,1000,576.0,680.0,558.7142857142857,531.5666666666667
2020-10-01,Thursday,10,40,0,2020,1111,539,3,730,1000,577.0,518.0,544.0,531.2333333333333
2020-10-02,Friday,10,40,0,2020,1167,558,3,730,1000,539.0,655.0,547.0,531.6333333333333
2020-10-03,Saturday,10,40,1,2020,954,424,3,730,1000,558.0,455.0,533.1428571428571,532.1666666666666
2020-10-04,Sunday,10,40,1,2020,892,500,3,730,1000,424.0,415.0,528.7142857142857,528.8333333333334
2020-10-05,Monday,10,41,0,2020,1174,684,3,730,1000,500.0,612.0,540.8571428571429,524.9
2020-10-06,Tuesday,10,41,0,2020,1070,560,3,730,1000,684.0,576.0,551.1428571428571,531.8333333333334
2020-10-07,Wednesday,10,41,0,2020,1111,554,3,730,1000,560.0,577.0,548.8571428571429,533.5666666666667
2020-10-08,Thursday,10,41,0,2020,1114,515,3,730,1000,554.0,539.0,545.5714285714286,536.2333333333333
2020-10-09,Friday,10,41,0,2020,1208,596,3,730,1000,515.0,558.0,542.1428571428571,535.4333333333333
2020-10-10,Saturday,10,41,1,2020,940,512,3,730,1000,596.0,424.0,547.5714285714286,538.8666666666667
2020-10-11,Sunday,10,41,1,2020,891,517,3,730,1000,512.0,500.0,560.1428571428571,537.1
2020-10-12,Monday,10,42,0,2020,1261,685,3,730,1000,517.0,684.0,562.5714285714286,534.1333333333333
2020-10-13,Tuesday,10,42,0,2020,1224,660,3,730,1000,685.0,560.0,562.7142857142857,544.0666666666667
2020-10-14,Wednesday,10,42,0,2020,1140,686,3,730,1000,660.0,554.0,577.0,553.0666666666667
2020-10-15,Thursday,10,42,0,2020,1252,602,3,730,1000,686.0,515.0,595.8571428571429,557.9333333333333
2020-10-16,Friday,10,42,0,2020,1079,610,3,730,1000,602.0,596.0,608.2857142857143,559.6
2020-10-17,Saturday,10,42,1,2020,1161,552,3,730,1000,610.0,512.0,610.2857142857143,562.2666666666667
2020-10-18,Sunday,10,42,1,2020,988,532,3,730,1000,552.0,517.0,616.0,560.2
2020-10-19,Monday,10,43,0,2020,1201,481,3,730,1000,532.0,685.0,618.1428571428571,559.2666666666667
2020-10-20,Tuesday,10,43,0,2020,1127,623,3,730,1000,481.0,660.0,589.0,559.4666666666667
2020-10-21,Wednesday,10,43,0,2020,1086,643,3,730,1000,623.0,686.0,583.7142857142857,563.9333333333333
2020-10-22,Thursday,10,43,0,2020,1267,588,3,730,1000,643.0,602.0,577.5714285714286,567.3666666666667
2020-10-23,Friday,10,43,0,2020,1165,634,3,730,1000,588.0,610.0,575.5714285714286,570.3
2020-10-24,Saturday,10,43,1,2020,1123,530,3,730,1000,634.0,552.0,579.0,568.7666666666667
2020-10-25,Sunday,10,43,1,2020,1093,525,3,730,1000,530.0,532.0,575.8571428571429,569.1666666666666
2020-10-26,Monday,10,44,0,2020,1217,718,3,730,1000,525.0,481.0,574.8571428571429,564.8333333333334
2020-10-27,Tuesday,10,44,0,2020,1195,613,3,730,1000,718.0,623.0,608.7142857142857,573.6
2020-10-28,Wednesday,10,44,0,2020,1278,757,3,730,1000,613.0,643.0,607.2857142857143,580.2
2020-10-29,Thursday,10,44,0,2020,1012,693,3,730,1000,757.0,588.0,623.5714285714286,585.0333333333333
2020-10-30,Friday,10,44,0,2020,1230,733,3,730,1000,693.0,634.0,638.5714285714286,588.9333333333333
2020-10-31,Saturday,10,44,1,2020,1236,641,3,730,1000,733.0,530.0,652.7142857142857,594.1333333333333
2020-11-01,Sunday,11,44,1,2020,1046,568,3,730,1000,641.0,525.0,668.5714285714286,597.5333333333333
2020-11-02,Monday,11,45,0,2020,1154,846,3,730,1000,568.0,718.0,674.7142857142857,597.8666666666667
2020-11-03,Tuesday,11,45,0,2020,1346,789,3,730,1000,846.0,613.0,693.0,611.9333333333333
2020-11-04,Wednesday,11,45,0,2020,1200,748,3,730,1000,789.0,757.0,718.1428571428571,621.5666666666667
2020-11-05,Thursday,11,45,0,2020,1455,891,3,730,1000,748.0,693.0,716.8571428571429,623.7
2020-11-06,Friday,11,45,0,2020,1561,763,3,730,1000,891.0,733.0,745.1428571428571,634.7333333333333
2020-11-07,Saturday,11,45,1,2020,1291,593,3,730,1000,763.0,641.0,749.4285714285714,641.7
2020-11-08,Sunday,11,45,1,2020,1330,738,3,730,1000,593.0,568.0,742.5714285714286,644.3
2020-11-09,Monday,11,46,0,2020,1346,832,3,730,1000,738.0,846.0,766.8571428571429,649.0333333333333
2020-11-10,Tuesday,11,46,0,2020,1464,803,3,730,1000,832.0,789.0,764.8571428571429,659.7
2020-11-11,Wednesday,11,46,0,2020,1452,791,3,730,1000,803.0,748.0,766.8571428571429,669.2333333333333
2020-11-12,Thursday,11,46,0,2020,1644,977,3,730,1000,791.0,891.0,773.0,672.7666666666667
2020-11-13,Friday,11,46,0,2020,1620,721,3,730,1000,977.0,763.0,785.2857142857143,683.3333333333334
2020-11-14,Saturday,11,46,1,2020,1256,774,3,730,1000,721.0,593.0,779.2857142857143,684.5
2020-11-15,Sunday,11,46,1,2020,1455,847,3,730,1000,774.0,738.0,805.1428571428571,690.2333333333333
2020-11-16,Monday,11,47,0,2020,1558,1033,3,730,1000,847.0,832.0,820.7142857142857,698.1333333333333
2020-11-17,Tuesday,11,47,0,2020,1618,945,3,730,1000,1033.0,803.0,849.4285714285714,714.1666666666666
2020-11-18,Wednesday,11,47,0,2020,1547,804,3,730,1000,945.0,791.0,869.7142857142857,727.9333333333333
2020-11-19,Thursday,11,47,0,2020,1570,961,3,730,1000,804.0,977.0,871.5714285714286,738.7
2020-11-20,Friday,11,47,0,2020,1508,1135,3,730,1000,961.0,721.0,869.2857142857143,749.9666666666667
2020-11-21,Saturday,11,47,1,2020,1251,1038,3,730,1000,1135.0,774.0,928.4285714285714,766.3666666666667
2020-11-22,Sunday,11,47,1,2020,1490,821,3,730,1000,1038.0,847.0,966.1428571428571,781.3666666666667
2020-11-23,Monday,11,48,0,2020,1716,1088,3,730,1000,821.0,1033.0,962.4285714285714,787.6
2020-11-24,Tuesday,11,48,0,2020,1901,999,3,730,1000,1088.0,945.0,970.2857142857143,806.2
2020-11-25,Wednesday,11,48,0,2020,1754,1164,3,730,1000,999.0,804.0,978.0,822.0
2020-11-26,Thursday,11,48,0,2020,1765,1155,3,730,1000,1164.0,961.0,1029.4285714285713,836.8666666666667
2020-11-27,Friday,11,48,0,2020,1614,1097,3,730,1000,1155.0,1135.0,1057.142857142857,854.9333333333333
2020-11-28,Saturday,11,48,1,2020,1592,934,3,730,1000,1097.0,1038.0,1051.7142857142858,866.2666666666667
2020-11-29,Sunday,11,48,1,2020,1677,795,3,730,1000,934.0,821.0,1036.857142857143,874.3
2020-11-30,Monday,11,49,0,2020,1973,1174,3,730,1000,795.0,1088.0,1033.142857142857,876.3666666666667
2020-12-01,Tuesday,12,49,0,2020,2051,1263,3,730,1000,1174.0,999.0,1045.4285714285713,894.1333333333333
2020-12-02,Wednesday,12,49,0,2020,2014,1084,3,730,1000,1263.0,1164.0,1083.142857142857,917.3
2020-12-03,Thursday,12,49,0,2020,1629,1069,3,730,1000,1084.0,1155.0,1071.7142857142858,925.2333333333333
2020-12-04,Friday,12,49,0,2020,1776,1088,3,730,1000,1069.0,1097.0,1059.4285714285713,934.5666666666667
2020-12-05,Saturday,12,49,1,2020,1820,1128,3,730,1000,1088.0,934.0,1058.142857142857,945.9
2020-12-06,Sunday,12,49,1,2020,1268,1055,3,730,1000,1128.0,795.0,1085.857142857143,953.8
2020-12-07,Monday,12,50,0,2020,2077,1171,3,730,1000,1055.0,1174.0,1123.0,963.5333333333333
2020-12-08,Tuesday,12,50,0,2020,2031,1349,3,730,1000,1171.0,1263.0,1122.5714285714287,982.8
2020-12-09,Wednesday,12,50,0,2020,2057,1334,3,730,1000,1349.0,1084.0,1134.857142857143,1003.1666666666666
2020-12-10,Thursday,12,50,0,2020,2198,1486,3,730,1000,1334.0,1069.0,1170.5714285714287,1019.9
2020-12-11,Friday,12,50,0,2020,2078,1531,3,730,1000,1486.0,1088.0,1230.142857142857,1042.6666666666667
2020-12-12,Saturday,12,50,1,2020,1765,1285,3,730,1000,1531.0,1128.0,1293.4285714285713,1067.3333333333333
2020-12-13,Sunday,12,50,1,2020,1924,1201,3,730,1000,1285.0,1055.0,1315.857142857143,1077.6
2020-12-14,Monday,12,51,0,2020,1982,1506,3,730,1000,1201.0,1171.0,1336.7142857142858,1093.6
2020-12-15,Tuesday,12,51,0,2020,1655,1229,3,730,1000,1506.0,1349.0,1384.5714285714287,1118.0
2020-12-16,Wednesday,12,51,0,2020,2177,1593,3,730,1000,1229.0,1334.0,1367.4285714285713,1130.7333333333333
2020-12-17,Thursday,12,51,0,2020,2434,1602,3,730,1000,1593.0,1486.0,1404.4285714285713,1149.4
2020-12-18,Friday,12,51,0,2020,2226,1253,3,730,1000,1602.0,1531.0,1421.0,1171.3
2020-12-19,Saturday,12,51,1,2020,2067,1219,3,730,1000,1253.0,1285.0,1381.2857142857142,1186.2666666666667
2020-12-20,Sunday,12,51,1,2020,1760,1030,3,730,1000,1219.0,1201.0,1371.857142857143,1194.8666666666666
2020-12-21,Monday,12,52,0,2020,2227,1269,3,730,1000,1030.0,1506.0,1347.4285714285713,1191.3666666666666
2020-12-22,Tuesday,12,52,0,2020,2256,1888,3,730,1000,1269.0,1229.0,1313.5714285714287,1199.0666666666666
2020-12-23,Wednesday,12,52,0,2020,2367,1685,3,730,1000,1888.0,1593.0,1407.7142857142858,1234.6333333333334
2020-12-24,Thursday,12,52,0,2020,2378,1771,3,730,1000,1685.0,1602.0,1420.857142857143,1254.5333333333333
2020-12-25,Friday,12,52,0,2020,2472,1612,3,730,1000,1771.0,1253.0,1445.0,1280.2666666666667
2020-12-26,Saturday,12,52,1,2020,2204,1503,3,730,1000,1612.0,1219.0,1496.2857142857142,1295.2
2020-12-27,Sunday,12,52,1,2020,1923,1362,3,730,1000,1503.0,1030.0,1536.857142857143,1306.8
2020-12-28,Monday,12,53,0,2020,2420,1906,3,730,1000,1362.0,1269.0,1584.2857142857142,1315.6333333333334
2020-12-29,Tuesday,12,53,0,2020,2707,1799,3,730,1000,1906.0,1888.0,1675.2857142857142,1348.0333333333333
2020-12-30,Wednesday,12,53,0,2020,2651,1691,3,730,1000,1799.0,1685.0,1662.5714285714287,1381.5
